text,SDGs,SDG1,SDG2,SDG3,SDG4,SDG5,SDG6,SDG7,SDG8,SDG9,SDG10,SDG11,SDG12,SDG13,SDG14,SDG15,SDG16,SDG17,labels
"Sistem pengambilan keputusan untuk upwelling waduk menggunakan logika fuzzy berbasis Internet of Things. Pengangkatan sedimen di dasar waduk yang disebabkan oleh arus vertikal menyebabkan kematian massal ikan secara cepat. Sedimen yang sebagian besar berupa kotoran ikan dan sisa pakan ini menyebabkan kandungan oksigen terlarut (DO) di permukaan air turun drastis dari nilai normal 3-6 mg/L menjadi di bawah 1 mg/L. Kondisi arus vertikal ini disebut sebagai upwelling waduk. Terjadinya upwelling di perairan air tawar dapat diprediksi dari faktor perbedaan suhu permukaan dan suhu bawah permukaan, kadar DO dan kadar pH. Upwelling akan terjadi jika perbedaan suhu antara suhu permukaan dan suhu bawah permukaan mencapai > 5°C selama lebih dari 11 jam. Sistem pendeteksi upwelling dibangun berbasis komunikasi Internet of Things (IoT) dengan memanfaatkan sistem pengambilan keputusan logika fuzzy. Pembacaan data dari sensor suhu, DO, dan pH dikirim ke perangkat mikrokontroler dan disampaikan ke pengguna akhir melalui jaringan internet. Logika fuzzy ditanamkan pada perangkat mikrokontroler untuk mendapatkan keputusan kondisi tidak terjadi upwelling, berpotensi terjadi upwelling, dan terjadi upwelling. Sistem pendeteksi upwelling diuji coba di waduk dan di lingkungan uji coba. Dari hasil pengujian sistem berhasil membaca data, memproses data, dan mengirim ke pengguna tanpa ada data yang hilang atau rusak. © 2018 IEEE.",['SDG7'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Layanan nirkabel di Universitas Negeri: Sebuah survei tentang persepsi pengguna pada aspek keamanan. Ada pertumbuhan penting dalam aplikasi untuk mendeteksi dan melindungi jaringan dari gangguan dan pihak yang tidak berwenang serta membuat kontrol akses di antara pengguna di seluruh dunia selama dekade ini. Secara kontekstual, mayoritas pengguna mengharapkan sebuah platform yang terintegrasi untuk mengatasi tantangan yang ditimbulkan oleh keamanan siber sekaligus memungkinkan akses yang aman ke jaringan kampus. Tidak mengherankan, sebagian besar perusahaan juga telah menerapkan beberapa bentuk mekanisme perlindungan untuk memberikan keamanan end-to-end seperti firewall, otentikasi, atau antivirus, yang pada tingkat tertentu sulit untuk dirancang, dikonfigurasikan, dikelola, dipelihara, dan dimonitor. Oleh karena itu, banyak pelanggaran keamanan yang terjadi karena kesalahan konfigurasi yang mengakibatkan kerentanan yang dapat dieksploitasi oleh peretas atau disebabkan oleh masalah kompatibilitas antara produk yang digunakan dalam jaringan kampus untuk mengurangi anggaran. Bisa dibilang, banyak aspek keamanan yang dapat diperkuat melalui peningkatan strategi sumber daya manusia untuk menangani jaringan kampus. Penelitian ini ingin menyelidiki persepsi pengguna tentang aspek keamanan dari kinerja Wi-Fi di Universiti Utara Malaysia untuk memberikan beberapa wawasan tentang indikator yang harus dipertimbangkan oleh administrator jaringan. © 2018 IEEE.",['SDG17'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"Analisis kinerja jaringan sosial dan keterlibatan konten di E-commerce Indonesia: Studi kasus Tokopedia dan Bukalapak. Kemakmuran data terbuka memiliki keuntungan untuk memberikan strategi bagi bisnis untuk menemukan pendekatan baru yang sangat efektif untuk memahami perilaku pasar. Kinerja adalah rekap hasil selama periode waktu tertentu. Upaya untuk tetap kompetitif di antara situs e-commerce sejenis diukur dari kinerja mereka dalam strategi karakteristik konten untuk melibatkan pelanggan di layanan jaringan sosial atau media sosial, seperti Facebook. Sebagian besar perusahaan menggunakan strategi yang sama untuk mendukung upaya Social Customer Relationship Management (SCRM) dan nilai keterlibatan konten mereka. E-commerce termasuk dalam sektor yang juga memanfaatkan media sosial untuk berinteraksi dengan pelanggan mereka. Oleh karena itu, menggunakan data media sosial memberikan cara baru yang praktis untuk mengukur upaya SCRM. Jaringan SCRM yang lebih aktif umumnya berdampak positif pada kinerja perusahaan. Dalam penelitian ini, kami menggunakan metode Social Network Analysis (SNA) dan analisis deskriptif untuk mengevaluasi SCRM dan mengukur kinerja konten berdasarkan engagement value (EV). Kami menggunakan Tokopedia dan Bukalapak sebagai studi kasus, selama periode pengamatan dari tanggal 1 September 2017 hingga 30 September 2017 pada halaman Facebook.                          © 2018 IEEE.",['SDG17'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"Sistem kontrol intake kanal otomasi menggunakan logika fuzzy dan Internet of Things (IoT). Internet of Things (IoT) adalah sebuah konsep yang bertujuan untuk memperluas manfaat dari konektivitas internet yang terhubung secara terus menerus, IoT menawarkan beberapa manfaat, diantaranya adalah kemampuan untuk menyediakan data secara real-time, melakukan optimasi proses, mengoptimalkan penggunaan sumber daya, kontrol instan dan respon instan, dan masih banyak lagi. Sedangkan logika fuzzy adalah metode yang dibuat dan dimasukkan ke dalam mesin untuk membuat keputusan yang mirip dengan pemikiran dan interpretasi manusia. Pengolahan air dari sumber air menjadi air bersih yang layak untuk digunakan oleh manusia membutuhkan proses yang panjang dan kontrol yang berkualitas tinggi. Salah satu bagian penting dalam proses pengolahan air adalah pemilihan input air atau yang dikenal dengan istilah canal intake. Pada makalah ini, logika fuzzy digunakan untuk sistem pengambil keputusan karena fleksibilitas dan kemampuannya untuk memproses dan menginterpretasikan banyak state. Sistem prototipe canal intake yang dibuat mampu mengontrol pemasukan air ke dalam kanal dengan menggunakan sensor Atlas Scientific dengan memanfaatkan komunikasi IoT. Sensor tersebut dapat mengukur beberapa parameter seperti Dissolved Oxygen (DO), Temperatur, pH, dan Total Dissolved Oxygen (TDS). Dari hasil pengujian yang dilakukan didapatkan sistem dapat mengontrol intake kanal berdasarkan kualitas air baku secara akurat 100% sesuai dengan standar air yang telah ditentukan. © 2018 IEEE.",['SDG6'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Thin client sebagai komputer tanpa memori untuk mengurangi kesenjangan digital di Indonesia bagian timur. Kemajuan teknologi dan pesatnya penggunaan teknologi TIK berpotensi membuat beberapa daerah di Indonesia yang memiliki nilai infostate rendah semakin tertinggal. Kesenjangan digital ini diakibatkan oleh infrastruktur TIK, kemampuan TIK penduduk, dan tingkat penggunaan TIK. Meskipun saat ini harga smartphone semakin terjangkau, namun smartphone tidak dapat menggantikan komputer sepenuhnya. Untuk mengatasi kesenjangan digital ini, masyarakat perlu memiliki pengalaman dalam menggunakan komputer, sehingga keterampilan dan penggunaan komputer menjadi lebih efektif dan efisien. Salah satu caranya adalah dengan membangun komputer tanpa memori, yaitu Thin Client. Selain itu, pemerintah juga sedang mempersiapkan pembangunan infrastruktur jaringan melalui program Universal Service Obligation (USO). © 2018 IEEE.","['SDG9', 'SDG17']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
"Deteksi Kanker Berdasarkan Klasifikasi Data Microarray Menggunakan Deep Belief Network dan Mutual Information. Kanker merupakan salah satu penyebab kematian paling mematikan di dunia. Berdasarkan data World Health Organization (WHO) kanker merupakan penyebab kematian nomor dua di dunia dengan jumlah kematian sebanyak 8,8 juta jiwa pada tahun 2015. Oleh karena itu, meningkatkan diagnosis kanker untuk mencegah kanker sangat diperlukan. Teknologi yang digunakan oleh para peneliti untuk meningkatkan diagnosis kanker adalah data microarray. Microarray adalah data penelitian yang mempelajari banyak ekspresi gen dalam satu waktu. Data microarray digunakan untuk meneliti berbagai macam penyakit, terutama kanker. Setiap sampel microarray mengandung DNA atau RNA dari suatu individu. Data microarray kemudian direpresentasikan dalam bentuk tabel angka. Data microarray yang telah berbentuk tabel angka kemudian dapat diklasifikasikan sesuai dengan kelasnya masing-masing. Permasalahan yang didapatkan pada saat proses klasifikasi adalah jumlah fitur data microarray yang sangat banyak. Pada penelitian ini, digunakan Deep Belief Network untuk klasifikasi data dan Mutual Information sebagai metode seleksi fitur. Sistem yang dibangun dapat mengklasifikasikan dataset microarray dengan rata-rata akurasi 90.84% dan rata-rata f1-score 89.68%. © 2017 IEEE.",['SDG3'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Penugasan kalimat efektif sebagai kunci untuk meningkatkan keterampilan menulis teks eksposisi dengan media pembelajaran online Quipper. Penelitian ini bertujuan untuk mengetahui hubungan antara penguasaan kalimat efektif, aktivitas menulis, dan keterampilan menulis teks eksposisi dengan menggunakan media pembelajaran online Quipper. Penelitian ini dilakukan di Sekolah Menengah Kejuruan Negeri 1 Surakarta. Metode yang digunakan adalah metode survei korelasional. Populasi penelitian ini adalah seluruh siswa kelas X SMK Negeri 1 Surakarta. Sampel berjumlah 120 orang yang diambil secara proporsional random sampling. Instrumen pengumpulan data berupa tes keterampilan menulis teks eksposisi, tes penguasaan kalimat efektif, dan angket keaktifan menulis. Teknik analisis data yang digunakan adalah teknik statistik regresi dan korelasi Hasil analisis menunjukkan terdapat korelasi positif antara penguasaan kalimat efektif dan keaktifan menulis secara bersama-sama dengan keterampilan menulis teks eksposisi (Ry12 = 0,59 pada taraf nyata a = 0,05 dengan N = 120, Rt = 0,120, dan F0 = 31,70 > Ft = 3,0764). Berdasarkan hasil penelitian yang diperoleh disimpulkan bahwa secara bersama-sama penguasaan kalimat efektif dan keaktifan menulis memberikan kontribusi yang signifikan (34,81%) dalam keterampilan menulis teks eksposisi. Hal ini menunjukkan bahwa kedua variabel tersebut dapat menjadi prediktor yang baik untuk keterampilan menulis teks eksposisi. © 2018 Penulis.",['SDG4'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Di atas 10% efisiensi sel surya Cu2ZnSn(S,Se)4 yang berlimpah di bumi dengan memasukkan lapisan nano fluorida logam alkali sebagai kontak selektif elektron. Investigasi ini terutama membahas masalah tegangan rangkaian terbuka (Voc) dalam sel surya Cu2ZnSn(S,Se)4 berbasis kesterit hanya dengan memasukkan lapisan nano fluorida logam alkali (~ beberapa nm NaF, atau LiF) untuk menurunkan fungsi kerja kontak ITO depan tanpa lapisan ZnO penghalang lubang konvensional. Pengukuran probe Kelvin mengkonfirmasi bahwa fungsi kerja ITO depan menurun dari 4,82 menjadi 3,39 dan 3,65 eV untuk NaF dan LiF, masing-masing, menghasilkan penyelarasan pita yang bermanfaat untuk pengumpulan elektron dan / atau pemblokiran lubang pada elektroda atas. Selain itu, efisiensi konversi daya 10,4% (~ 11,5% di area efektif sel) sel CZTSSe dengan Voc yang lebih baik hingga 90 mV telah dicapai. Demonstrasi ini dapat memberikan arah baru untuk lebih meningkatkan kinerja sel surya berbasis tembaga kalkogenida. © 2018",['SDG7'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Sistem Rekomendasi Pariwisata Berbasis Konteks: Menuju Model Konseptual Preferensi Sensitif terhadap Konteks Wisatawan. Dengan adanya internet yang memudahkan akses informasi, hal ini akan menyebabkan terjadinya kelebihan informasi, terutama bagi wisatawan. Sulit bagi wisatawan untuk menemukan tujuan yang sesuai, dan penyedia layanan untuk merekomendasikan tujuan yang sesuai. Makalah ini bertujuan untuk mengusulkan model konseptual preferensi yang peka terhadap konteks dari sudut pandang wisatawan. Pengumpulan data dilakukan dengan mengkaji tinjauan literatur. Hasil penelitian menunjukkan bahwa solusi yang diusulkan adalah menyaring informasi dengan menggunakan sistem rekomendasi. Sistem ini mungkin perlu dilakukan dengan mempertimbangkan peringkat wisatawan, kolaborasi, dan deskripsi produk atau layanan. Selain itu, sistem juga perlu mempertimbangkan informasi kontekstual tambahan: lokasi, waktu, sosial, dan cuaca. Sistem rekomendasi berbasis konteks multidimensi seperti itu menghadapi masalah dengan kompleksitas data kontekstual dengan banyak atribut yang digunakan untuk penyaringan. Oleh karena itu, informasi kontekstual tambahan pada sistem rekomendasi berbasis konteks dapat didasarkan pada preferensi kontekstual yang diharapkan. Model ini berasal dari pendekatan pra/pasca-penyaringan kontekstual atau pemodelan kontekstual. © 2018 IEEE.",['SDG9'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Sistem pendaftaran dan penentuan peserta UTM Games menggunakan aplikasi website. UTM Games merupakan turnamen olahraga tahunan yang diselenggarakan oleh UTM Sports Excellence yang melibatkan mahasiswa, tim staf, PELUAS (Pelajar Mahasiswa Antarbangsa) dan International Campus Kuala Lumpur. Ada 14 jenis permainan yang dipertandingkan seperti bola voli, sepak bola, squash, netball, bowling, bulu tangkis, kayak, futsal, sepak takraw, tenis meja, tenis, bola basket, bersepeda, dan lawn bowls. Saat ini pendaftaran dan peninjauan hasil UTM Games masih dilakukan secara manual dan di atas kertas untuk beberapa perguruan tinggi residensial. Sementara untuk beberapa perguruan tinggi lainnya, pendaftaran dan peninjauan hasil dilakukan melalui aplikasi web seperti di Perguruan Tinggi Tun Ghafar Baba (KTGB). Oleh itu, Pendaftaran dan Peninjauan Hasil Ujian UTM dengan menggunakan Telefon Pintar dikembangkan kerana kebanyakan pengguna pada masa kini mempunyai telefon pintar dan akses internet. Selain itu, sistem ini memungkinkan pengguna untuk melihat hasil UTM Games tanpa harus masuk ke situs sosial seperti Facebook. Sistem ini dikembangkan dengan menggunakan teknologi ASP. Net dan Microsoft Visual Studio 2010. Metodologi yang digunakan dalam mengembangkan sistem ini adalah metodologi prototype evolving. Metodologi ini memungkinkan pengguna untuk memberikan umpan balik dan wawasan untuk ditambahkan secara dinamis. Prototipe akan dimodifikasi sesuai dengan pandangan dan umpan balik yang diberikan. Sistem ini merupakan sebuah platform untuk memudahkan para manajer dalam melakukan registrasi permainan. Selain itu, sistem ini dikembangkan untuk memudahkan mahasiswa dalam melakukan review hasil dari UTM Games dengan lebih cepat dan akurat. © 2018 Penulis.",['SDG9'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Merancang aplikasi pembelajaran interaktif untuk anak ADHD. Penelitian ini difokuskan pada anak ADHD yang memiliki masalah seperti kurang perhatian, hiperaktif, dan impulsif yang berpengaruh pada kemampuan akademis di sekolah. Gangguan pendidikan yang ditemukan pada anak ADHD di Sekolah Dasar adalah minat belajar yang rendah, daya ingat yang lemah, tidak antusias dengan tulisan yang besar dan kurang konsentrasi. Mereka kurang tertarik dengan pelajaran Ilmu Pengetahuan Sosial. Ada beberapa aplikasi pembelajaran yang dikembangkan untuk membantu anak-anak belajar ilmu pengetahuan sosial. Namun, belum ada yang berfokus pada anak ADHD. Oleh karena itu, dilakukan penelitian untuk menentukan model user interface aplikasi pembelajaran interaktif mata pelajaran ilmu pengetahuan sosial yang sesuai dengan user experience pada anak ADHD dengan menerapkan metode Children-Centered Design. Kemudian dilakukan analisis tingkat usability aplikasi yang diukur dengan menggunakan USE Questionnaire. Pengujian usability terhadap prototipe menghasilkan rata-rata usability sebesar 90,05%, hal ini menunjukkan kategori aplikasi sangat baik dan dapat digunakan untuk anak ADHD. © The Authors, diterbitkan oleh EDP Sciences, 2018.",['SDG4'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Deteksi leukemia dan tumor usus besar berdasarkan klasifikasi data microarray menggunakan momentum backpropagation dan algoritma genetika sebagai metode seleksi fitur. Penyakit kanker merupakan salah satu penyebab utama masalah kesakitan dan kematian di seluruh dunia. Oleh karena itu, diperlukan suatu sistem yang dapat menganalisa dan mengidentifikasi seseorang yang menderita penyakit kanker dengan menggunakan data microarray yang berasal dari Deoxyribonucleic Acid (DNA) pasien. Namun pada data microarray memiliki ribuan atribut, sehingga menjadikan tantangan tersendiri dalam pengolahan data. Hal ini sering disebut sebagai kutukan dimensi. Oleh karena itu, pada penelitian ini dibangun sebuah sistem yang mampu mendeteksi seorang pasien apakah mengidap penyakit kanker atau tidak. Algoritma yang digunakan adalah Algoritma Genetika sebagai seleksi fitur dan Momentum Backpropagation Neural Network sebagai metode klasifikasi, dengan data yang digunakan berasal dari Kent Ridge Bio-medical Dataset. Berdasarkan pengujian sistem yang telah dilakukan, sistem dapat mendeteksi penyakit Leukimia dan Tumor Usus Besar dengan akurasi terbaik sebesar 98.33% untuk data tumor usus besar dan 100% untuk data leukimia. Algoritma Genetika sebagai algoritma seleksi fitur dapat meningkatkan akurasi sistem, yaitu dari 64.52% menjadi 98.33% untuk data tumor usus besar dan 65.28% menjadi 100% untuk data leukimia, serta penggunaan parameter momentum dapat mempercepat konvergensi sistem dalam proses pelatihan Neural Network. © 2018 Diterbitkan di bawah lisensi oleh IOP Publishing Ltd.",['SDG3'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Model Matematika Multi-kriteria untuk Penjadwalan Kereta Api Jalur Ganda Parsial di Jaringan Kereta Api Perkotaan. Penjadwalan kereta api merupakan salah satu perencanaan taktis dari sebuah perusahaan jasa perkeretaapian. Tantangan penjadwalan kereta api adalah ketika jenis lintasan yang dilewati adalah lintasan ganda parsial (partial double track). Jika penjadwalan tidak optimal, akan menyebabkan terjadinya idle time, dimana kereta api harus menunggu persimpangan. Penelitian ini bertujuan membuat model matematis untuk masalah penjadwalan kereta api pada jalur kereta api jalur ganda parsial untuk meminimumkan waktu menganggur. Kami mempertimbangkan tiga kriteria dalam mengembangkan model matematis ini: (1) Coupling/uncoupling wagon untuk meminimumkan deadhead trip; (2) Persinyalan blok tetap; (3) Kapasitas rel dan stasiun; (4) Pertemuan dan perpotongan di jalur ganda parsial. Untuk menguji model kami, kami menggunakan data aktual dari PT Kereta Api Indonesia, khususnya pada jalur kereta api shout track, jalur Bandung - Yogyakarta. Dengan menggunakan model matematika ini, model yang kami buat dapat meminimalkan total waktu menganggur. © 2018 IEEE.",['SDG11'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"Peran tata kelola perusahaan dan komite lingkungan terhadap pengungkapan gas rumah kaca. Penelitian ini bertujuan untuk mengetahui pengaruh tata kelola perusahaan (dewan komisaris, direksi dan keragaman gender) dan komite lingkungan dalam pengungkapan gas rumah kaca. Metode pengambilan sampel dalam penelitian ini menggunakan metode purposive sampling dengan jumlah sampel sebanyak 26 perusahaan manufaktur yang terdaftar di Bursa Efek Indonesia dengan menggunakan analisis regresi berganda. Hasil penelitian menunjukkan bahwa peran dewan komisaris belum mampu memberikan kontrol terhadap pengurangan gas rumah kaca pada perusahaan, dewan direksi tidak berpengaruh terhadap pengungkapan gas rumah kaca menolak untuk melakukan pengurangan gas emisi karena adanya tekanan litigasi dan pengeluaran, keragaman gender belum mampu mengontrol peran perempuan dan laki-laki dalam pengambilan keputusan dan risiko dan komite lingkungan belum banyak memberikan kontribusi dalam pengungkapan gas rumah kaca seperti yang diharapkan dengan dibentuknya komite lingkungan pada perusahaan. © 2018, ASERS Publishing. Semua hak cipta dilindungi undang-undang.","['SDG9', 'SDG13']",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
"Perancangan user interface pada aplikasi permainan monopoli untuk pembelajaran pecahan di sekolah dasar dengan menggunakan metode goal directed design. Prestasi belajar merupakan tolak ukur keberhasilan setelah mengikuti proses pembelajaran. Sedangkan prestasi belajar matematika siswa kelas 5 sekolah dasar tergolong rendah, terbukti dari data rekapitulasi nilai ulangan harian siswa yang masih mendapatkan nilai dibawah Kriteria Ketuntasan Minimal. Menurut guru penyebabnya adalah banyaknya siswa yang belum menguasai materi pecahan sebagai dasar materi matematika yang diajarkan di kelas 5 SD. Sehingga diperlukan penanganan untuk mencapai hasil yang optimal. Menurut penelitian Elvi Mailani, permainan monopoli yang digunakan sebagai media pembelajaran matematika pecahan pada anak sekolah dasar dapat memberikan dampak positif yaitu melatih anak untuk mengasah kemampuannya. Namun pada penelitian tersebut, media yang digunakan kurang efektif karena membutuhkan penanganan khusus untuk mencapai tujuan dan hasil yang lebih optimal. Berdasarkan permasalahan tersebut, maka dirancanglah sebuah model user interface untuk prototipe aplikasi permainan monopoli matematika pecahan untuk anak sekolah dasar. Metode goal directed design digunakan sebagai metode perancangan yang berfokus pada tujuan pengguna. Berdasarkan hasil evaluasi usability untuk model antarmuka pengguna menggunakan QUIM diperoleh persentase sebesar 91,56%. Sehingga model user interface telah memenuhi unsur usability sebagai media pembelajaran pecahan di Sekolah Dasar. © The Authors, diterbitkan oleh EDP Sciences, 2018.",['SDG4'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Deteksi tingkat potensi kanker kulit dengan sistem pakar menggunakan metode forward chaining dan certainty factor. Kanker kulit adalah pertumbuhan sel kulit yang tidak normal dan tidak dapat dikendalikan. Kanker kulit muncul ketika DNA sel kulit mengalami kerusakan (sebagian besar akibat radiasi sinar ultraviolet dari matahari) sehingga memicu terjadinya mutasi yang mengakibatkan sel kulit tumbuh dengan cepat, tidak dapat dikendalikan dan mulai membentuk tumor. Kanker kulit dapat diatasi jika terdeteksi lebih awal sebelum menyebar atau melakukan metastasis. Namun, kecenderungan masyarakat yang acuh dan enggan memeriksakan diri atau berkonsultasi dengan dokter membuat kondisinya semakin parah tanpa disadari. Oleh karena itu, dirancanglah sebuah aplikasi Pendeteksi Kanker Kulit dengan Pengolahan Citra dan Sistem Pakar menggunakan metode Forward Chaining dan Certainty Factor. Hasil akhir dari pengolahan citra dan sistem pakar pada aplikasi ini adalah penilaian High Risk, Low Risk, atau Medium Risk terhadap kondisi nevus pada pasien. Dengan adanya perancangan sistem ini diharapkan dapat membantu meningkatkan kesadaran untuk mendeteksi dini kanker kulit. Hasil pada penelitian ini menunjukkan bahwa aplikasi memiliki tingkat akurasi sebesar 100%. Hal ini menunjukkan bahwa sistem ini menghasilkan hasil yang sama dengan seorang pakar. © 2018 IEEE.",['SDG3'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Sebuah teknik untuk melacak titik daya maksimum sistem fotovoltaik inverter satu tahap yang terhubung dengan jaringan. Dalam sistem fotovoltaik (PV) yang terhubung ke jaringan, inverter harus memiliki kemampuan tidak hanya untuk melacak daya maksimum modul PV tetapi juga untuk menyinkronkan arus keluaran ke jaringan. Pada penelitian sebelumnya, inverter satu tahap yang terhubung ke jaringan berdasarkan topologi diferensial dengan pengontrol satu siklus (OCC) analog telah diusulkan. Namun, inverter tersebut tidak memiliki kemampuan pelacakan daya PV. Dalam makalah ini, teknik pelacakan titik daya maksimum sederhana (MPPT) dipelajari untuk diintegrasikan ke inverter yang diusulkan. Teknik MPPT didasarkan pada penyesuaian arus keluaran inverter. Hasil simulasi memverifikasi bahwa MPPT yang dirancang dapat mengekstrak daya maksimum modul PV dan inverter dapat secara maksimal menyalurkan daya fotovoltaik ke jaringan listrik. © 2017 IEEE.",['SDG7'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Simulasi Penjalaran Sistem Konveksi Mesoscale di Jabodetabek pada tanggal 13 - 19 Januari 2014. Simulasi sistem konveksi mesoscale (MCS) selama tanggal 13 - 19 Januari 2014 dilakukan untuk wilayah Jabodetabek dengan menggunakan model Weather Research and Forecasting (WRF). Pada penelitian ini, simulasi WRF dilakukan untuk berbagai ukuran luas wilayah perkotaan dan wilayah terbangun, dimana pada eksperimen (SCE) lebih luas dibandingkan dengan simulasi standar (CTL). Hasil dari kedua simulasi WRF tersebut dievaluasi dengan hasil observasi permukaan. Perbandingan kecepatan dan arah angin yang terukur di daerah GJ menunjukkan hasil yang wajar antara data observasi dan simulasi. Hasil penelitian menunjukkan adanya kontribusi yang signifikan dan konsisten dari pembangunan perkotaan dan bangunan terhadap kecepatan angin. Peningkatan kecepatan angin secara signifikan mencapai 3 ms-1. Tidak ada variasi yang konsisten dalam kecepatan dan arah angin di setiap stasiun. Simulasi menunjukkan bahwa pembangunan perkotaan baru menyebabkan intensifikasi dan perluasan penyebaran MCS. Simulasi SCE memberikan sistem awan konvektif yang lebih kuat yang menyebar dari selatan ke utara. © 2018 IOP Publishing Ltd. Semua hak cipta dilindungi undang-undang.",['SDG11'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"Penyerapan optik pada limbah plastik polietilena daur ulang. Kami menyelidiki sifat optik penyerapan spektrum UV pada limbah plastik daur ulang dari jenis polimer polietilena. Limbah plastik polietilena menunjukkan penyerapan spektrum optik setelah proses daur ulang. Penyerapan spektrum ditentukan dengan menggunakan spektrofotometer UV-Nir Ocean Optics tipe USB 4000. Proses daur ulang dilakukan dengan menggunakan perlakuan pemanasan di sekitar suhu titik leleh polimer polietilena yaitu 200°C, 220°C, 240°C, 260°C, dan 280°C. Selain itu, proses daur ulang juga dilakukan dengan variasi waktu, yaitu 1 jam, 1,5 jam, 2 jam, dan 2,5 jam. Hasil dari percobaan ini menunjukkan bahwa polietilena limbah plastik daur ulang memiliki spektrum serapan pada rentang panjang gelombang ∼340-550 nm. Spektrum absorbansi tersebut diperoleh dari sinar UV yang diserap pada orbital n → π∗ dan orbital π → π∗. Proses ini mengindikasikan adanya fenomena transisi elektron. Mekanisme ini dipengaruhi oleh suhu dan waktu pemanasan dimana intensitas serapan meningkat dan melebar seiring dengan meningkatnya suhu dan waktu pemanasan. Lebih lanjut penelitian ini menghasilkan bahwa semakin tinggi suhu mempengaruhi peningkatan energi celah pita polietilena limbah plastik. Hasil ini menunjukkan bahwa limbah plastik polietilena yang didaur ulang memiliki potensi yang sangat besar untuk dijadikan bahan penyerap sel surya. © Diterbitkan di bawah lisensi oleh IOP Publishing Ltd.","['SDG7', 'SDG12']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
